


2019-08-19 09:16:30
EENHEID Lnight
GRONDINVLOED JA
TELLINGEN
DEMPING-LANDING   0.00
DEMPING-START   0.00
MINDBA  20.00
TIJDSTAP   2.00
X-ONDER     84000
X-BOVEN    155000
X-STAP       250
NX   285
Y-ONDER    450000
Y-BOVEN    526000
Y-STAP       250
NY   305
NVLB     31244
NEFF         0
NLOS         0
NWEG         0
 1.458992E+01 1.467788E+01 1.476355E+01 1.484628E+01 1.492743E+01 1.500965E+01 1.509451E+01 1.518255E+01 1.527561E+01 1.537421E+01
 1.548149E+01 1.559909E+01 1.572876E+01 1.587002E+01 1.602218E+01 1.618697E+01 1.636507E+01 1.655566E+01 1.675792E+01 1.697148E+01
 1.719561E+01 1.742989E+01 1.767329E+01 1.792609E+01 1.818816E+01 1.845949E+01 1.873991E+01 1.902916E+01 1.932668E+01 1.963176E+01
 1.994384E+01 2.026262E+01 2.058800E+01 2.092059E+01 2.126061E+01 2.160745E+01 2.196027E+01 2.231775E+01 2.267880E+01 2.304129E+01
 2.340353E+01 2.376358E+01 2.411960E+01 2.447098E+01 2.481776E+01 2.516036E+01 2.549859E+01 2.583174E+01 2.615868E+01 2.647755E+01
 2.678615E+01 2.708258E+01 2.736466E+01 2.762999E+01 2.787710E+01 2.810516E+01 2.831372E+01 2.850258E+01 2.867208E+01 2.882250E+01
 2.895469E+01 2.906955E+01 2.916787E+01 2.925062E+01 2.931893E+01 2.937397E+01 2.941695E+01 2.944908E+01 2.947163E+01 2.948584E+01
 2.949282E+01 2.949358E+01 2.948913E+01 2.948031E+01 2.946783E+01 2.945243E+01 2.943466E+01 2.941507E+01 2.939407E+01 2.937200E+01
 2.934914E+01 2.932579E+01 2.930208E+01 2.927818E+01 2.925420E+01 2.923020E+01 2.920615E+01 2.918211E+01 2.915813E+01 2.913414E+01
 2.911012E+01 2.908602E+01 2.906180E+01 2.903736E+01 2.901271E+01 2.898782E+01 2.896260E+01 2.893694E+01 2.891083E+01 2.888428E+01
 2.885734E+01 2.883001E+01 2.880223E+01 2.877416E+01 2.874588E+01 2.871738E+01 2.868868E+01 2.865982E+01 2.863076E+01 2.860142E+01
 2.857162E+01 2.854126E+01 2.851022E+01 2.847857E+01 2.844627E+01 2.841338E+01 2.837977E+01 2.834527E+01 2.830981E+01 2.827324E+01
 2.823529E+01 2.819588E+01 2.815485E+01 2.811201E+01 2.806710E+01 2.801993E+01 2.797030E+01 2.791814E+01 2.786333E+01 2.780580E+01
 2.774538E+01 2.768202E+01 2.761586E+01 2.754686E+01 2.747548E+01 2.740226E+01 2.732652E+01 2.724810E+01 2.716676E+01 2.708217E+01
 2.699401E+01 2.690267E+01 2.680836E+01 2.671138E+01 2.661166E+01 2.650906E+01 2.640353E+01 2.629498E+01 2.618336E+01 2.606870E+01
 2.595097E+01 2.583023E+01 2.570645E+01 2.557969E+01 2.545007E+01 2.531740E+01 2.518075E+01 2.504084E+01 2.489825E+01 2.475280E+01
 2.460396E+01 2.445092E+01 2.429318E+01 2.412999E+01 2.396068E+01 2.378443E+01 2.360053E+01 2.340855E+01 2.320810E+01 2.299915E+01
 2.278219E+01 2.255764E+01 2.232624E+01 2.208879E+01 2.184590E+01 2.159832E+01 2.134681E+01 2.109237E+01 2.083592E+01 2.057845E+01
 2.032886E+01 2.008644E+01 1.984746E+01 1.961350E+01 1.938574E+01 1.916563E+01 1.895473E+01 1.875465E+01 1.856628E+01 1.839030E+01
 1.822718E+01 1.807718E+01 1.794044E+01 1.781708E+01 1.770668E+01 1.760842E+01 1.752198E+01 1.744558E+01 1.737801E+01 1.731919E+01
 1.727887E+01 1.724392E+01 1.721345E+01 1.718660E+01 1.716181E+01 1.713932E+01 1.712370E+01 1.711403E+01 1.710352E+01 1.709253E+01
 1.708074E+01 1.706805E+01 1.705409E+01 1.703738E+01 1.701812E+01 1.699584E+01 1.697055E+01 1.694165E+01 1.690810E+01 1.686969E+01
 1.682642E+01 1.677788E+01 1.672306E+01 1.666102E+01 1.659150E+01 1.651397E+01 1.642798E+01 1.633312E+01 1.622918E+01 1.611594E+01
 1.599300E+01 1.587093E+01 1.574198E+01 1.560693E+01 1.546693E+01 1.532355E+01 1.518489E+01 1.504629E+01 1.490874E+01 1.477376E+01
 1.464225E+01 1.451479E+01 1.440916E+01 1.431966E+01 1.423584E+01 1.415714E+01 1.408352E+01 1.401569E+01 1.395339E+01 1.389627E+01
 1.384397E+01 1.379634E+01 1.375230E+01 1.371228E+01 1.367553E+01 1.364211E+01 1.361137E+01 1.358296E+01 1.355622E+01 1.353099E+01
 1.350682E+01 1.348379E+01 1.346143E+01 1.343954E+01 1.341790E+01 1.339646E+01 1.337452E+01 1.335206E+01 1.332982E+01 1.330703E+01
 1.328467E+01 1.326238E+01 1.323958E+01 1.321730E+01 1.319639E+01 1.317681E+01 1.315885E+01 1.314121E+01 1.312317E+01 1.310434E+01
 1.308497E+01 1.309690E+01 1.311937E+01 1.313462E+01 1.314171E+01
 1.476562E+01 1.486394E+01 1.495908E+01 1.505241E+01 1.514319E+01 1.523318E+01 1.532477E+01 1.541937E+01 1.551806E+01 1.562211E+01
 1.573222E+01 1.585219E+01 1.598317E+01 1.612665E+01 1.628259E+01 1.645006E+01 1.663059E+01 1.682455E+01 1.703083E+01 1.724909E+01
 1.747867E+01 1.771892E+01 1.796903E+01 1.822853E+01 1.849768E+01 1.877642E+01 1.906466E+01 1.936192E+01 1.966780E+01 1.998168E+01
 2.030300E+01 2.063160E+01 2.096753E+01 2.131098E+01 2.166238E+01 2.202116E+01 2.238658E+01 2.275728E+01 2.313181E+01 2.350824E+01
 2.388465E+01 2.425847E+01 2.462849E+01 2.499470E+01 2.535727E+01 2.571613E+01 2.607074E+01 2.642038E+01 2.676354E+01 2.709820E+01
 2.742207E+01 2.773318E+01 2.802845E+01 2.830560E+01 2.856295E+01 2.879955E+01 2.901501E+01 2.920929E+01 2.938280E+01 2.953604E+01
 2.967001E+01 2.978576E+01 2.988435E+01 2.996692E+01 3.003465E+01 3.008885E+01 3.013082E+01 3.016185E+01 3.018325E+01 3.019626E+01
 3.020187E+01 3.020117E+01 3.019513E+01 3.018466E+01 3.017050E+01 3.015334E+01 3.013374E+01 3.011222E+01 3.008921E+01 3.006511E+01
 3.004021E+01 3.001474E+01 2.998889E+01 2.996280E+01 2.993658E+01 2.991029E+01 2.988396E+01 2.985754E+01 2.983114E+01 2.980470E+01
 2.977818E+01 2.975154E+01 2.972470E+01 2.969762E+01 2.967022E+01 2.964248E+01 2.961432E+01 2.958566E+01 2.955645E+01 2.952672E+01
 2.949654E+01 2.946596E+01 2.943496E+01 2.940370E+01 2.937221E+01 2.934055E+01 2.930874E+01 2.927686E+01 2.924483E+01 2.921253E+01
 2.917988E+01 2.914672E+01 2.911295E+01 2.907852E+01 2.904350E+01 2.900786E+01 2.897144E+01 2.893415E+01 2.889589E+01 2.885650E+01
 2.881573E+01 2.877353E+01 2.872968E+01 2.868403E+01 2.863634E+01 2.858643E+01 2.853418E+01 2.847947E+01 2.842223E+01 2.836245E+01
 2.830004E+01 2.823497E+01 2.816694E+01 2.809577E+01 2.802152E+01 2.794492E+01 2.786598E+01 2.778385E+01 2.769831E+01 2.760925E+01
 2.751661E+01 2.742006E+01 2.731938E+01 2.721484E+01 2.710659E+01 2.699461E+01 2.687884E+01 2.675919E+01 2.663561E+01 2.650824E+01
 2.637719E+01 2.624263E+01 2.610488E+01 2.596413E+01 2.582075E+01 2.567508E+01 2.552727E+01 2.537691E+01 2.522289E+01 2.506508E+01
 2.490396E+01 2.473918E+01 2.457010E+01 2.439603E+01 2.421601E+01 2.402942E+01 2.383544E+01 2.363332E+01 2.342303E+01 2.320474E+01
 2.297889E+01 2.274595E+01 2.250660E+01 2.226170E+01 2.201206E+01 2.175848E+01 2.150203E+01 2.124346E+01 2.098361E+01 2.072294E+01
