NPD_ID   MET    OP     THR   200   400   630  1000  2000  4000  6300 10000 16000 25000  C
RB183P     E     A    1798 100.3  95.3  91.5  87.1  80.0  73.0  68.1  62.7  56.7  50.6  J
RB183P     E     A    2698 100.3  96.0  92.9  88.9  82.5  76.0  71.0  65.6  59.4  53.0  J
RB183P     E     A    3147 104.0  99.3  95.9  91.5  84.3  77.4  72.5  67.1  61.2  55.1  J
RB183P     E     A    3597 104.4 100.2  96.8  92.3  85.5  78.9  74.0  68.5  62.3  55.9  J
RB183P     E     A    4496 105.0 101.2  98.4  94.6  88.6  81.8  76.9  71.5  65.4  59.2  J
RB183P     E     D    4496 106.7 101.1  97.5  89.6  88.1  82.2  77.9  73.0  66.8  59.4  J
RB183P     E     D   10116 121.7 116.4 112.8 109.2 103.4  97.4  93.2  88.3  82.1  74.7  J
RB183P     S     A    1798  95.5  91.0  87.9  84.5  78.6  72.4  67.6  61.4  53.9  45.6  J
RB183P     S     A    2698  95.8  92.0  89.4  86.7  81.5  75.3  70.4  64.2  56.7  48.5  J
RB183P     S     A    3147  98.8  94.6  91.5  88.5  83.2  76.7  71.9  65.7  58.4  50.4  J
RB183P     S     A    3597  99.6  95.6  92.8  89.7  84.4  78.2  73.3  67.1  59.8  51.7  J
RB183P     S     A    4496 101.7  97.9  95.2  92.5  87.3  81.1  76.2  70.0  62.6  54.4  J
RB183P     S     D    4496 103.3  98.7  95.5  92.1  86.9  81.1  76.7  71.2  64.0  54.5  J
RB183P     S     D   10116 118.1 113.7 110.5 107.3 102.0  96.2  91.8  86.3  79.0  69.5  J
RB2112     E     A    8000 104.0  98.6  94.3  89.5  80.6  72.2  66.2  59.5  50.7  41.8  J
RB2112     E     A   14000 108.6 103.5  99.4  95.0  87.0  79.1  73.5  67.2  59.3  51.0  J
RB2112     E     D   20000 110.6 105.7 101.8  97.5  90.0  82.2  76.8  70.7  63.2  55.1  J
RB2112     E     D   28000 113.0 108.2 104.4 100.3  93.2  85.7  80.4  74.5  67.5  59.8  J
RB2112     E     D   36000 115.2 110.6 106.9 103.0  96.3  89.1  84.0  78.3  71.7  64.3  J
RB2112     M     A    8000  99.2  92.0  86.6  81.0  72.1  63.0  56.5  49.1  40.8  32.5  J
RB2112     M     A   14000 102.8  95.8  90.7  85.3  76.8  67.9  61.5  54.2  46.1  38.1  J
RB2112     M     D   20000 104.8  97.4  93.0  87.8  79.6  70.7  64.4  57.2  49.2  41.4  J
RB2112     M     D   28000 106.7  99.9  95.1  90.0  82.0  73.2  66.9  59.8  51.9  44.1  J
RB2112     M     D   36000 108.3 101.6  97.0  92.0  84.2  75.4  69.2  62.2  54.3  46.7  J
RB2112     S     A    8000 100.7  95.5  91.7  87.5  81.1  74.0  68.8  63.0  56.3  49.7  J
RB2112     S     A   14000 104.8 100.0  96.4  92.5  86.4  79.5  74.5  68.8  62.3  55.8  J
RB2112     S     D   20000 107.3 102.6  99.1  95.5  89.5  82.8  77.8  72.3  65.8  59.5  J
RB2112     S     D   28000 109.8 105.3 101.9  98.5  92.7  86.1  81.2  75.8  69.5  63.2  J
RB2112     S     D   36000 111.4 107.1 103.8 100.5  94.8  88.3  83.5  78.1  71.9  65.6  J
RDA532     E     A      32 106.5 101.2  96.8  91.5  81.1  69.6  61.9  53.8  45.7  34.2  P
RDA532     E     A      73 107.3 102.2  98.1  94.5  88.5  81.3  75.5  69.2  62.9  54.6  P
RDA532     E     D      73 107.3 102.2  98.1  94.5  88.5  81.3  75.5  69.2  62.9  54.6  P
RDA532     E     D     100 107.7 103.3 100.2  96.8  91.2  84.7  79.9  74.2  67.8  59.2  P
RDA532     M     A      32  96.4  88.7  82.9  76.2  65.3  55.1  48.3  41.3  34.1  26.4  P
RDA532     M     A      73  98.2  91.1  86.2  81.2  73.6  65.9  60.5  54.7  48.2  40.7  P
RDA532     M     D      73  98.2  91.1  86.2  81.2  73.6  65.9  60.5  54.7  48.2  40.7  P
RDA532     M     D     100  98.6  92.2  87.8  83.4  76.4  68.9  63.4  57.3  50.3  42.0  P
RDA532     S     A      32  98.9  93.5  89.1  84.0  75.3  67.3  62.0  56.5  50.8  44.6  P
RDA532     S     A      73 100.2  95.4  92.0  88.4  83.1  77.7  73.8  69.5  64.5  58.5  P
RDA532     S     D      73 100.2  95.4  92.0  88.4  83.1  77.7  73.8  69.5  64.5  58.5  P
RDA532     S     D     100 101.3  97.2  94.3  91.4  86.7  81.4  77.5  72.8  67.3  60.6  P
RR535E     E     A    6000  98.9  93.8  90.2  86.5  80.3  73.3  67.9  61.8  55.6  49.7  J
RR535E     E     A    7000  99.1  94.1  90.5  86.7  80.5  73.6  68.2  62.1  55.9  50.1  J
RR535E     E     A    8000  99.3  94.4  90.8  86.9  80.8  73.9  68.6  62.5  56.4  50.6  J
RR535E     E     A    9000  99.6  94.7  91.1  87.1  81.1  74.4  69.0  63.0  56.9  51.1  J
RR535E     E     D   10000  97.1  92.7  89.5  86.0  79.9  73.1  67.6  61.0  54.3  48.0  J
RR535E     E     D   15000 102.1  97.8  94.5  90.9  84.4  77.4  72.2  66.0  59.9  54.1  J
RR535E     E     D   20000 105.4 101.1  97.9  94.3  87.9  81.0  76.0  70.2  64.3  58.8  J
RR535E     E     D   25000 107.6 103.5 100.3  96.9  90.8  84.0  79.2  73.6  68.0  62.7  J
RR535E     E     D   30000 109.4 105.3 102.2  99.0  93.5  86.9  82.1  76.7  71.3  66.3  J
RR535E     E     D   35000 111.2 107.1 104.3 101.7  97.2  90.9  86.4  81.2  75.9  71.0  J
RR535E     M     A    6000  91.9  84.7  80.1  75.2  67.4  58.6  52.1  45.1  38.1  31.4  J
RR535E     M     A    7000  92.0  84.9  80.3  75.4  67.6  58.8  52.4  45.4  38.4  31.8  J
RR535E     M     A    8000  92.2  85.2  80.6  75.6  67.8  59.0  52.7  45.8  38.8  32.2  J
RR535E     M     A    9000  92.5  85.5  80.8  75.9  68.0  59.3  53.0  46.2  39.2  32.7  J
RR535E     M     D   10000  91.0  84.0  79.7  75.1  67.5  59.1  53.0  46.3  39.4  33.0  J
RR535E     M     D   15000  95.7  87.9  83.1  78.4  70.8  62.3  56.3  49.8  43.1  36.8  J
RR535E     M     D   20000  99.1  91.1  86.3  81.5  73.8  65.4  59.5  53.0  46.4  40.1  J
RR535E     M     D   25000 101.6  93.9  89.1  84.3  76.7  68.3  62.4  55.9  49.2  43.0  J
RR535E     M     D   30000 103.7  96.5  91.9  87.2  79.6  71.2  65.3  58.7  52.0  45.8  J
RR535E     M     D   35000 106.2 100.3  96.1  91.6  84.1  75.8  69.7  63.0  56.2  49.9  J
RR535E     P     A    6000 104.6  96.6  91.6  86.2  77.5  68.0  60.9  53.1  45.2  37.7  J
RR535E     P     A    7000 105.1  97.1  92.1  86.6  77.9  68.3  61.2  53.5  45.7  38.3  J
RR535E     P     A    8000 105.6  97.7  92.6  87.0  78.3  68.7  61.7  54.0  46.2  38.9  J
RR535E     P     A    9000 106.2  98.3  93.2  87.4  78.7  69.1  62.1  54.5  46.8  39.5  J
RR535E     P     D   10000 103.8  96.9  91.9  86.5  78.3  69.1  62.3  54.3  46.3  38.7  J
RR535E     P     D   15000 108.5 101.0  95.9  90.5  82.1  72.9  66.1  58.5  50.9  43.6  J
RR535E     P     D   20000 111.9 104.3  99.2  93.9  85.4  76.3  69.6  62.3  54.8  47.8  J
RR535E     P     D   25000 114.5 106.9 101.9  96.8  88.4  79.3  72.7  65.6  58.3  51.4  J
RR535E     P     D   30000 116.5 109.3 104.5  99.7  91.3  82.2  75.8  68.7  61.6  54.9  J
RR535E     P     D   35000 119.1 112.5 108.1 103.9  95.7  86.7  80.4  73.4  66.4  59.8  J
RR535E     S     A    6000  95.9  90.9  87.8  84.6  79.2  72.9  68.1  62.9  57.6  52.5  J
RR535E     S     A    7000  95.8  91.0  88.0  84.7  79.3  73.1  68.4  63.2  58.0  53.0  J
RR535E     S     A    8000  95.9  91.2  88.2  84.9  79.6  73.4  68.7  63.6  58.4  53.5  J
RR535E     S     A    9000  96.0  91.5  88.5  85.2  79.8  73.7  69.1  64.0  58.9  54.1  J
RR535E     S     D   10000  93.9  89.5  86.4  83.5  78.3  72.4  68.0  63.0  57.9  53.2  J
RR535E     S     D   15000  98.4  93.9  90.7  87.5  82.1  76.1  71.8  67.0  62.1  57.6  J
RR535E     S     D   20000 101.6  97.1  94.0  90.8  85.4  79.4  75.1  70.4  65.7  61.2  J
RR535E     S     D   25000 104.0  99.7  96.6  93.5  88.2  82.3  78.1  73.5  68.8  64.4  J
RR535E     S     D   30000 106.0 101.8  98.8  95.9  90.8  85.1  81.0  76.5  71.8  67.5  J
RR535E     S     D   35000 108.3 104.5 101.8  99.4  94.6  89.4  85.4  80.9  76.2  71.9  J
SEPFP      E     A      30  81.5  76.2  72.4  68.5  62.0  54.2  47.1  39.4  28.1  16.5  P
SEPFP      E     A     100  91.4  87.2  84.2  81.0  75.4  69.1  64.4  59.2  53.1  44.9  P
SEPFP      E     D      30  81.5  76.2  72.4  68.5  62.0  54.2  47.1  39.4  28.1  16.5  P
SEPFP      E     D     100  91.4  87.2  84.2  81.0  75.4  69.1  64.4  59.2  53.1  44.9  P
SEPFP      M     A      30  72.2  65.9  61.6  57.2  50.3  43.1  38.0  32.7  27.0  20.9  P
SEPFP      M     A     100  84.9  78.6  74.4  70.0  63.2  55.8  50.4  44.6  38.3  31.5  P
SEPFP      M     D      30  72.2  65.9  61.6  57.2  50.3  43.1  38.0  32.7  27.0  20.9  P
SEPFP      M     D     100  84.9  78.6  74.4  70.0  63.2  55.8  50.4  44.6  38.3  31.5  P
SEPFP      S     A      30  74.2  70.1  67.3  64.4  59.8  54.8  51.2  47.4  43.2  38.6  P
SEPFP      S     A     100  87.1  83.1  80.4  77.5  72.9  67.8  63.9  59.6  54.8  49.4  P
SEPFP      S     D      30  74.2  70.1  67.3  64.4  59.8  54.8  51.2  47.4  43.2  38.6  P
SEPFP      S     D     100  87.1  83.1  80.4  77.5  72.9  67.8  63.9  59.6  54.8  49.4  P
SEPVP      E     A      30  88.0  82.7  78.9  75.0  68.5  60.7  53.6  45.9  34.6  23.0  P
SEPVP      E     A     100  98.9  94.7  91.7  88.5  82.9  76.6  71.9  66.7  60.6  52.4  P
SEPVP      E     D      30  88.0  82.7  78.9  75.0  68.5  60.7  53.6  45.9  34.6  23.0  P
SEPVP      E     D     100  98.9  94.7  91.7  88.5  82.9  76.6  71.9  66.7  60.6  52.4  P
SEPVP      M     A      30  82.8  73.9  69.6  65.2  58.3  51.1  46.0  40.7  35.0  28.9  P
SEPVP      M     A     100  92.4  86.1  81.9  77.5  70.7  63.3  57.9  52.1  45.8  39.0  P
SEPVP      M     D      30  82.8  73.9  69.6  65.2  58.3  51.1  46.0  40.7  35.0  28.9  P
SEPVP      M     D     100  92.4  86.1  81.9  77.5  70.7  63.3  57.9  52.1  45.8  39.0  P
SEPVP      S     A      30  81.7  77.6  74.8  71.9  67.3  62.3  58.7  54.9  50.7  46.1  P
SEPVP      S     A     100  94.6  90.6  87.9  85.0  80.4  75.3  71.4  67.1  62.3  56.9  P
SEPVP      S     D      30  81.7  77.6  74.8  71.9  67.3  62.3  58.7  54.9  50.7  46.1  P
SEPVP      S     D     100  94.6  90.6  87.9  85.0  80.4  75.3  71.4  67.1  62.3  56.9  P
SPEYHK     E     A    1000  89.0  85.1  82.1  78.7  72.9  66.4  61.7  56.5  50.9  45.2  J
SPEYHK     E     A    2000  94.1  90.2  87.2  83.8  78.0  71.5  66.8  61.6  56.0  50.3  J
SPEYHK     E     A    4000 104.3 100.4  97.4  94.0  88.2  81.7  77.0  71.8  66.2  60.5  J
SPEYHK     E     A    6000 110.3 106.4 103.4 100.0  94.2  87.7  83.0  77.8  72.2  66.5  J
SPEYHK     E     A    8000 117.3 113.4 110.4 107.2 101.2  94.7  90.0  84.8  79.2  73.5  J
SPEYHK     E     A   10000 123.9 120.0 117.0 113.6 107.8 101.3  96.6  91.4  85.8  80.1  J
SPEYHK     E     D    1000  89.0  85.1  82.1  78.7  72.9  66.4  61.7  56.5  50.9  45.2  J
SPEYHK     E     D    2000  94.1  90.2  87.2  83.8  78.0  71.5  66.8  61.6  56.0  50.3  J
SPEYHK     E     D    4000 104.3 100.4  97.4  94.0  88.2  81.7  77.0  71.8  66.2  60.5  J
SPEYHK     E     D    6000 110.3 106.4 103.4 100.0  94.2  87.7  83.0  77.8  72.2  66.5  J
SPEYHK     E     D    8000 117.3 113.4 110.4 107.2 101.2  94.7  90.0  84.8  79.2  73.5  J
SPEYHK     E     D   10000 123.9 120.0 117.0 113.6 107.8 101.3  96.6  91.4  85.8  80.1  J
SPEYHK     M     A    1000  86.5  80.4  76.1  71.5  64.1  56.3  50.8  45.0  38.9  32.8  J
SPEYHK     M     A    2000  90.6  84.5  80.2  75.6  68.2  60.4  54.9  49.1  43.0  36.9  J
SPEYHK     M     A    4000  98.8  92.7  88.4  83.8  76.4  68.6  63.1  57.3  51.2  45.1  J
SPEYHK     M     A    6000 108.7 102.6  98.3  93.7  86.3  78.5  73.0  67.2  61.1  55.0  J
SPEYHK     M     A    8000 113.5 107.4 103.1  98.5  91.1  83.3  77.8  72.0  65.9  59.8  J
SPEYHK     M     A   10000 119.4 113.3 109.0 104.4  97.0  89.2  83.7  77.9  71.8  65.7  J
SPEYHK     M     D    1000  86.5  80.4  76.1  71.5  64.1  56.3  50.8  45.0  38.9  32.8  J
SPEYHK     M     D    2000  90.6  84.5  80.2  75.6  68.2  60.4  54.9  49.1  43.0  36.9  J
SPEYHK     M     D    4000  98.8  92.7  88.4  83.8  76.4  68.6  63.1  57.3  51.2  45.1  J
SPEYHK     M     D    6000 108.7 102.6  98.3  93.7  86.3  78.5  73.0  67.2  61.1  55.0  J
SPEYHK     M     D    8000 113.5 107.4 103.1  98.5  91.1  83.3  77.8  72.0  65.9  59.8  J
SPEYHK     M     D   10000 119.4 113.3 109.0 104.4  97.0  89.2  83.7  77.9  71.8  65.7  J
SPEYHK     P     A    1000  99.9  93.7  89.5  85.2  78.2  70.4  64.4  57.1  47.6  35.6  J
SPEYHK     P     A    2000 105.1  98.9  94.8  90.4  83.5  75.7  69.7  62.3  52.8  40.9  J
SPEYHK     P     A    4000 114.1 107.9 103.7  99.4  92.5  84.7  78.6  71.3  61.8  49.8  J
SPEYHK     P     A    6000 121.0 114.8 110.6 106.3  99.3  91.5  85.5  78.2  68.7  56.7  J
SPEYHK     P     A    8000 125.7 119.5 115.4 111.0 104.1  96.3  90.3  82.9  73.4  61.5  J
SPEYHK     P     A   10000 128.4 122.2 118.0 113.7 106.8  98.9  92.9  85.6  76.1  64.1  J
SPEYHK     P     D    1000  99.9  93.7  89.5  85.2  78.2  70.4  64.4  57.1  47.6  35.6  J
SPEYHK     P     D    2000 105.1  98.9  94.8  90.4  83.5  75.7  69.7  62.3  52.8  40.9  J
SPEYHK     P     D    4000 114.1 107.9 103.7  99.4  92.5  84.7  78.6  71.3  61.8  49.8  J
SPEYHK     P     D    6000 121.0 114.8 110.6 106.3  99.3  91.5  85.5  78.2  68.7  56.7  J
SPEYHK     P     D    8000 125.7 119.5 115.4 111.0 104.1  96.3  90.3  82.9  73.4  61.5  J
SPEYHK     P     D   10000 128.4 122.2 118.0 113.7 106.8  98.9  92.9  85.6  76.1  64.1  J
SPEYHK     S     A    1000  89.4  85.5  82.5  79.1  73.3  66.8  62.1  56.9  51.3  45.6  J
SPEYHK     S     A    2000  93.5  89.6  86.6  83.2  77.4  70.9  66.2  61.0  55.4  49.7  J
SPEYHK     S     A    4000 101.7  97.8  94.8  91.4  85.6  79.1  74.4  69.2  63.6  57.9  J
SPEYHK     S     A    6000 111.8 107.9 104.9 101.5  95.7  89.2  84.5  79.3  73.7  68.0  J
SPEYHK     S     A    8000 117.3 113.4 110.4 107.0 101.2  94.7  90.0  84.8  79.2  73.5  J
SPEYHK     S     A   10000 123.9 120.0 117.0 113.6 107.8 101.3  96.6  91.4  85.8  80.1  J
SPEYHK     S     D    1000  89.4  85.5  82.5  79.1  73.3  66.8  62.1  56.9  51.3  45.6  J
SPEYHK     S     D    2000  93.5  89.6  86.6  83.2  77.4  70.9  66.2  61.0  55.4  49.7  J
SPEYHK     S     D    4000 101.7  97.8  94.8  91.4  85.6  79.1  74.4  69.2  63.6  57.9  J
SPEYHK     S     D    6000 111.8 107.9 104.9 101.5  95.7  89.2  84.5  79.3  73.7  68.0  J
SPEYHK     S     D    8000 117.3 113.4 110.4 107.0 101.2  94.7  90.0  84.8  79.2  73.5  J
SPEYHK     S     D   10000 123.9 120.0 117.0 113.6 107.8 101.3  96.6  91.4  85.8  80.1  J
T56A15     E     A      28 102.9  98.0  94.4  90.3  83.9  76.6  71.0  64.7  58.0  49.1  P
T56A15     E     A     100 112.7 108.1 104.7 101.3  95.6  89.0  83.3  77.1  71.2  64.3  P
T56A15     E     D      28 102.9  98.0  94.4  90.3  83.9  76.6  71.0  64.7  58.0  49.1  P
T56A15     E     D     100 112.7 108.1 104.7 101.3  95.6  89.0  83.3  77.1  71.2  64.3  P
T56A15     M     A      28  96.4  89.7  85.1  80.2  72.4  63.7  57.3  50.5  43.2  35.4  P
T56A15     M     A     100 105.4  98.9  94.4  89.6  82.0  73.5  67.4  60.8  53.9  46.7  P
T56A15     M     D      28  96.4  89.7  85.1  80.2  72.4  63.7  57.3  50.5  43.2  35.4  P
T56A15     M     D     100 105.4  98.9  94.4  89.6  82.0  73.5  67.4  60.8  53.9  46.7  P
T56A15     S     A      28  98.7  94.2  91.1  87.7  82.1  75.7  70.8  65.5  59.7  53.4  P
T56A15     S     A     100 106.8 102.6  99.5  96.3  90.8  84.7  80.0  74.9  69.6  63.9  P
T56A15     S     D      28  98.7  94.2  91.1  87.7  82.1  75.7  70.8  65.5  59.7  53.4  P
T56A15     S     D     100 106.8 102.6  99.5  96.3  90.8  84.7  80.0  74.9  69.6  63.9  P
T56A7      E     A      30 102.1  97.5  94.1  90.3  83.8  75.9  70.0  63.7  56.3  45.7  P
T56A7      E     A     100 107.2 102.9  99.8  96.6  91.4  85.7  81.4  76.6  71.2  65.0  P
T56A7      E     D      30 102.1  97.5  94.1  90.3  83.8  75.9  70.0  63.7  56.3  45.7  P
T56A7      E     D     100 107.2 102.9  99.8  96.6  91.4  85.7  81.4  76.6  71.2  65.0  P
T56A7      M     A      30  96.0  89.4  84.8  79.9  71.9  62.4  55.0  47.0  39.2  31.6  P
T56A7      M     A     100  99.8  93.3  88.9  84.3  77.3  70.0  65.1  60.0  54.5  48.4  P
T56A7      M     D      30  96.0  89.4  84.8  79.9  71.9  62.4  55.0  47.0  39.2  31.6  P
T56A7      M     D     100  99.8  93.3  88.9  84.3  77.3  70.0  65.1  60.0  54.5  48.4  P
T56A7      S     A      30  98.0  93.7  90.6  87.2  81.4  74.2  68.3  61.8  55.5  49.4  P
T56A7      S     A     100 100.1  95.8  92.9  89.8  85.0  80.0  76.6  72.9  69.0  64.4  P
T56A7      S     D      30  98.0  93.7  90.6  87.2  81.4  74.2  68.3  61.8  55.5  49.4  P
T56A7      S     D     100 100.1  95.8  92.9  89.8  85.0  80.0  76.6  72.9  69.0  64.4  P
TAY620     E     A    3372  95.4  90.8  87.4  83.7  77.8  71.5  66.9  61.8  56.3  51.2  J
TAY620     E     A    5620 100.1  95.7  92.6  88.9  82.4  75.6  71.1  66.1  61.0  56.1  J
TAY620     E     D    4496  99.5  95.2  91.9  88.0  81.8  73.1  67.9  62.3  56.5  51.6  J
TAY620     E     D   13489 110.8 106.7 103.8 100.3  94.4  88.5  84.6  80.3  75.8  72.1  J
TAY620     S     A    3372  90.9  86.8  84.0  81.1  76.3  70.7  66.5  61.8  56.9  52.3  J
TAY620     S     A    5620  94.8  90.9  88.2  85.2  80.2  74.4  70.2  65.2  60.1  55.2  J
TAY620     S     D    4496  93.3  89.4  86.6  83.3  78.2  72.0  67.7  62.9  57.9  53.7  J
TAY620     S     D   13489 108.0 104.3 101.7  98.7  93.9  88.2  83.7  78.5  72.9  68.3  J
TAY650     E     A    3372  95.6  90.8  87.3  83.7  77.7  71.3  66.8  61.6  56.0  50.7  J
TAY650     E     A    5620  99.9  95.5  92.2  88.4  81.9  75.3  70.8  65.8  60.7  55.8  J
TAY650     E     D    4496  99.9  95.5  92.3  88.0  81.3  72.3  67.2  61.8  56.1  51.3  J
TAY650     E     D   13488 109.3 105.3 102.4  99.2  93.6  88.2  84.5  80.5  76.3  72.8  J
TAY650     S     A    3372  91.1  87.0  84.2  81.2  76.2  70.6  66.5  61.8  56.9  52.3  J
TAY650     S     A    5620  94.1  90.1  87.3  84.3  79.2  73.5  69.4  64.7  59.8  55.2  J
TAY650     S     D    4496  93.1  88.9  85.8  82.2  76.8  70.4  66.4  62.1  57.6  53.8  J
TAY650     S     D   13488 106.5 102.9 100.2  97.4  92.7  87.3  83.2  78.5  73.6  69.5  J
TAY651     E     A    5000 101.6  96.7  93.2  89.1  80.4  71.0  65.5  55.6  45.5  36.0  J
TAY651     E     A    7000 106.2 101.1  97.2  93.0  86.6  79.4  74.4  68.4  62.3  56.5  J
TAY651     E     D    9000 109.3 104.2 100.4  96.3  90.0  83.3  78.1  72.5  66.8  61.4  J
TAY651     E     D   11000 111.1 106.3 102.8  99.0  92.5  85.8  80.7  74.8  68.8  63.1  J
TAY651     E     D   13000 111.7 107.4 104.5 101.2  96.0  89.9  85.5  81.2  76.8  72.7  J
TAY651     M     A    5000  91.4  84.7  80.1  75.3  67.7  59.5  53.7  47.3  40.8  34.6  J
TAY651     M     A    7000  97.9  91.2  86.7  82.0  74.4  66.0  60.1  53.4  46.6  40.1  J
TAY651     M     D    9000 101.2  94.6  90.1  85.4  77.8  69.4  63.3  56.6  49.8  43.3  J
TAY651     M     D   11000 104.0  97.4  92.9  88.2  80.6  72.2  66.2  59.4  52.5  45.9  J
TAY651     M     D   13000 108.4 101.8  97.4  92.7  85.1  76.8  70.8  64.4  57.9  51.7  J
TAY651     P     A    5000 110.0 102.7  97.4  92.4  82.5  70.4  62.8  53.6  44.2  35.4  J
TAY651     P     A    7000 112.6 105.4 100.3  94.7  85.0  74.6  67.2  58.7  50.1  41.8  J
TAY651     P     D    9000 115.1 108.1 103.1  97.4  88.1  78.7  71.6  63.6  55.5  47.7  J
TAY651     P     D   11000 117.6 110.6 105.8 100.5  91.8  82.6  75.7  68.4  61.0  53.9  J
TAY651     P     D   13000 120.0 113.1 108.4 103.9  96.1  86.4  79.8  73.1  66.3  59.8  J
TAY651     S     A    5000  95.7  91.1  87.8  84.4  79.0  73.0  68.7  63.7  58.6  53.8  J
TAY651     S     A    7000 100.5  96.1  93.1  89.8  84.5  78.4  73.9  68.7  63.4  58.4  J
TAY651     S     D    9000 103.5  99.1  96.2  92.9  87.6  81.5  76.9  71.7  66.4  61.3  J
TAY651     S     D   11000 106.3 101.9  98.9  95.7  90.4  84.3  79.7  74.3  68.8  63.6  J
TAY651     S     D   13000 110.2 105.9 102.9  99.7  94.4  88.3  83.8  78.7  73.5  68.6  J
TAYGIV     E     A    2000  94.2  90.3  87.3  83.9  78.1  71.6  66.9  61.7  56.1  50.4  J
TAYGIV     E     A    3000  94.3  90.4  87.4  84.0  78.2  71.6  66.9  61.8  56.2  50.5  J
TAYGIV     E     A    4000  94.6  90.7  87.7  84.3  78.5  72.0  67.3  62.1  56.5  50.8  J
TAYGIV     E     A    6000  96.1  92.2  89.2  85.8  80.1  73.5  68.8  63.6  58.0  52.4  J
TAYGIV     E     A    8000  98.8  94.9  91.9  88.5  82.7  76.1  71.4  66.3  60.6  55.0  J
TAYGIV     E     A   10000 102.5  98.6  95.6  92.2  86.4  79.9  75.1  70.0  64.4  58.7  J
TAYGIV     E     D    2000  94.2  90.3  87.3  83.9  78.1  71.6  66.9  61.7  56.1  50.4  J
TAYGIV     E     D    3000  94.3  90.4  87.4  84.0  78.2  71.6  66.9  61.8  56.2  50.5  J
TAYGIV     E     D    4000  94.6  90.7  87.7  84.3  78.5  72.0  67.3  62.1  56.5  50.8  J
TAYGIV     E     D    6000  96.1  92.2  89.2  85.8  80.1  73.5  68.8  63.6  58.0  52.4  J
TAYGIV     E     D    8000  98.8  94.9  91.9  88.5  82.7  76.1  71.4  66.3  60.6  55.0  J
TAYGIV     E     D   10000 102.5  98.6  95.6  92.2  86.4  79.9  75.1  70.0  64.4  58.7  J
TAYGIV     E     D   11000 105.0 101.0  98.0  94.0  88.5  82.0  77.0  72.5  66.5  61.0  J
TAYGIV     E     D   11200 105.5 101.5  98.5  94.5  89.0  82.5  77.5  73.0  67.0  61.5  J
TAYGIV     M     A    2000  86.0  79.9  75.6  71.0  63.7  55.8  50.3  44.5  38.4  32.4  J
TAYGIV     M     A    3000  87.2  81.1  76.8  72.2  64.8  57.0  51.5  45.7  39.6  33.5  J
TAYGIV     M     A    4000  88.5  82.4  78.1  73.5  66.2  58.3  52.8  47.0  40.9  34.9  J
TAYGIV     M     A    6000  91.5  85.4  81.1  76.5  69.2  61.3  55.8  50.0  43.9  37.9  J
TAYGIV     M     A    8000  95.1  88.9  84.7  80.0  72.7  64.8  59.4  53.6  47.4  41.4  J
TAYGIV     M     A   10000  99.1  93.0  88.7  84.1  76.7  68.9  63.4  57.6  51.5  45.4  J
TAYGIV     M     D    2000  86.0  79.9  75.6  71.0  63.7  55.8  50.3  44.5  38.4  32.4  J
TAYGIV     M     D    3000  87.2  81.1  76.8  72.2  64.8  57.0  51.5  45.7  39.6  33.5  J
TAYGIV     M     D    4000  88.5  82.4  78.1  73.5  66.2  58.3  52.8  47.0  40.9  34.9  J
TAYGIV     M     D    6000  91.5  85.4  81.1  76.5  69.2  61.3  55.8  50.0  43.9  37.9  J
TAYGIV     M     D    8000  95.1  88.9  84.7  80.0  72.7  64.8  59.4  53.6  47.4  41.4  J
TAYGIV     M     D   10000  99.1  93.0  88.7  84.1  76.7  68.9  63.4  57.6  51.5  45.4  J
TAYGIV     M     D   11000 101.0  95.0  91.0  86.0  79.0  71.0  65.5  60.0  54.0  47.5  J
TAYGIV     M     D   11200 101.5  95.5  91.5  86.5  79.5  71.5  66.0  60.5  54.5  48.0  J
TAYGIV     P     A    2000 100.0  94.0  90.0  85.0  77.8  69.8  64.5  58.9  52.5  46.5  J
TAYGIV     P     A    3000 100.3  94.3  90.3  85.3  78.0  70.0  64.5  59.0  52.8  46.5  J
TAYGIV     P     A    4000 101.0  95.0  91.0  86.0  78.8  70.8  65.5  59.8  53.4  47.5  J
TAYGIV     P     A    6000 103.2  97.0  93.0  88.0  80.8  72.8  67.5  62.0  55.5  49.5  J
TAYGIV     P     A    8000 106.2 100.2  96.2  91.2  83.8  76.0  70.8  65.0  58.5  52.8  J
TAYGIV     P     A   10000 110.5 104.5 100.2  95.5  88.2  80.2  74.8  69.2  62.8  57.0  J
TAYGIV     P     D    2000 100.0  94.0  90.0  85.0  77.8  69.8  64.5  58.9  52.5  46.5  J
TAYGIV     P     D    3000 100.3  94.3  90.3  85.3  78.0  70.0  64.5  59.0  52.8  46.5  J
TAYGIV     P     D    4000 101.0  95.0  91.0  86.0  78.8  70.8  65.5  59.8  53.4  47.5  J
TAYGIV     P     D    6000 103.2  97.0  93.0  88.0  80.8  72.8  67.5  62.0  55.5  49.5  J
TAYGIV     P     D    8000 106.2 100.2  96.2  91.2  83.8  76.0  70.8  65.0  58.5  52.8  J
TAYGIV     P     D   10000 110.5 104.5 100.2  95.5  88.2  80.2  74.8  69.2  62.8  57.0  J
TAYGIV     P     D   11000 113.0 107.0 103.0  98.0  90.5  83.0  77.0  71.5  65.0  59.0  J
TAYGIV     P     D   11200 113.5 107.5 103.5  98.2  91.0  83.5  77.5  72.0  65.5  59.5  J
