5170097,5170097,135322667,135322667,7262,11712,385,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:46,
5170097,5170097,135322667,135322667,7238,11644,382,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:51,
5170097,5170097,135322667,135322667,7214,11576,380,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:56,
5170097,5170097,135322667,135322667,7190,11508,378,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:01,
5170097,5170097,135322667,135322667,7166,11440,376,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:05,
5170097,5170097,135322667,135322667,7142,11372,373,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:10,
5170097,5170097,135322667,135322667,7120,11304,370,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:15,
5170097,5170097,135322667,135322667,7096,11236,367,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:20,
5170097,5170097,135322667,135322667,7072,11168,365,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:25,
5170097,5170097,135322667,135322667,7050,11100,362,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:30,
5170097,5170097,135322667,135322667,7026,11030,360,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:34,
5170097,5170097,135322667,135322667,7004,10962,357,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:39,
5170097,5170097,135322667,135322667,6980,10894,354,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:44,
5170097,5170097,135322667,135322667,6956,10826,351,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:49,
5170097,5170097,135322667,135322667,6932,10758,347,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:54,
5170097,5170097,135322667,135322667,6908,10690,344,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:28:58,
5170097,5170097,135322667,135322667,6884,10622,342,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:03,
5170097,5170097,135322667,135322667,6862,10556,339,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:08,
5170097,5170097,135322667,135322667,6838,10488,336,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:12,
5170097,5170097,135322667,135322667,6816,10418,334,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:17,
5170097,5170097,135322667,135322667,6792,10350,332,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:22,
5170097,5170097,135322667,135322667,6766,10276,331,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:27,
5170097,5170097,135322667,135322667,6744,10206,330,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:32,
5170097,5170097,135322667,135322667,6720,10138,328,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:37,
5170097,5170097,135322667,135322667,6696,10070,325,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:41,
5170097,5170097,135322667,135322667,6672,10002,322,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:46,
5170097,5170097,135322667,135322667,6650,9934,320,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:51,
5170097,5170097,135322667,135322667,6626,9866,317,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:29:56,
5170097,5170097,135322667,135322667,6604,9800,314,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:01,
5170097,5170097,135322667,135322667,6582,9738,312,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:05,
5170097,5170097,135322667,135322667,6560,9672,310,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:10,
5170097,5170097,135322667,135322667,6536,9604,308,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:15,
5170097,5170097,135322667,135322667,6516,9544,305,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:20,
5170097,5170097,135322667,135322667,6490,9474,303,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:30:25,
